username,comment,comment_time,like_counts
蓑蛾,白鲸岛放烟花听到的，属实惊艳到我了，这歌贼好听。,2022年2月9日,(34)
衣锦夜行1998,我也是,2022年2月9日,(1)
除了风暴都能击倒大树,这游戏爬个山都费劲，也就主题曲能听一听了,2022年2月9日,(3)
Dark神父,自选五星靠我了[多多耍酷],2022年2月9日,(2)
今天好222,冰棒什么牌子 冰不冰 _(:з」∠)_,2022年2月9日,(0)
水果茶丶,两个游戏我都玩，幻塔最感动的就是昨晚拉个萌新上白鲸岛突然出现烟花和这首曲子了，真的太好听了,2022年2月9日,(3)
重润QQ返璞归真了,原神才出一年多，大世界游戏从立项到发布，至少要3年以上。幻塔也是在原神火了中途才套的那皮，而且米忽悠那个技术，没有谁能随便模仿的，好比让男主学女足亚冠学一学怎么踢得。完美主打影视行业才有钱搞这么而已，属于有钱没技术，而能模仿的就不能说是技术了,2022年2月8日,(2)
寻梦君臣,加油优化,2022年2月8日,(2)
FZ暗夜4-1,剧情差了点，但我觉的游戏还是可以的,2022年2月8日,(1)
把我当成透明人吧,好听 居然是幻塔自己做的,2022年2月8日,(1)
亦云Vive,正在白鲸岛抓娃娃，抓了三次，只抓到两个，然后白鲸岛突然就放起了烟花，bgm响起，太美了 。。。 突然觉得这游戏好棒,2022年2月8日,(8)
Aaa蛋饼经商,同！,2022年2月8日,(0)
贩卖月黑风高,幻宝加油,2022年2月8日,(1)
红色微笑绵羊,迟到的烟花，看完就说再见了。,2022年2月8日,(2)
梦境听雨,白鲸岛烟花绽放这首歌就来了，当时就入迷了,2022年2月7日,(1)
火暴月干了,曲子不错，可惜游戏不太行,2022年2月7日,(1)
云村村民1636799647,原神是单机游戏，请在完全了解游戏的基础上在进行“辩论”,2022年2月7日,(5)
云村村民1636799647,我是一个原神玩家，支持你的观点，无论是原神还是幻塔，都希望玩家能真正体会游戏中的美好吧,2022年2月7日,(3)
蜡笔小象_FIGR,亚夏幻塔塔顶,2022年2月7日,(0)
给条小鱼干给绯兔姬桑吧,白鲸岛听到惊艳到了,2022年2月7日,(4)
V黎咕秋,白月破晓 原莉,2022年2月6日,(2)
V黎咕秋,要是幻塔能多有几首这样的歌多好啊,2022年2月6日,(1)
Ferrari-SF71H,这首还挺好听的,2022年2月6日,(2)
二百斤的橘猫zZZ,不配上烟花总感觉缺点什么,2022年2月6日,(5)
JuLien啊,欧普查布多德勒,2022年2月6日,(5)
Tggal,什么时候才999+呀 虽然游戏和策划都够烂的 希望越来越好吧,2022年2月6日,(2)
JSKWOO,克罗恩2,2022年2月6日,(0)
请原谅我不会说,在白鲸岛听到 感动到了,2022年2月5日,(5)
道白相思泪,星岛七 ID重生之小宝,2022年2月5日,(2)
Little-bustters,原神提供个屁的例子，mmo和单机能一样？,2022年2月5日,(14)
愿心之守望,相当好听的歌曲,2022年2月5日,(0)
Shima-kaze,白鲸岛偶然听到了，立马跳戏到世界的重量,2022年2月5日,(3)
梦洛凋零,问题是，原神不是MMO啊,2022年2月4日,(6)
_沙耶,第一次听确实惊艳,2022年2月4日,(2)
_沙耶,顶顶顶,2022年2月4日,(0)
梳琉-,这歌真挺不错的 第一次听到有歌词的时候真的觉得很惊艳,2022年2月4日,(2)
V_Lin_,寒假在白鲸岛上突然看到烟花过山车还有这突如其来的音乐，就莫名感动。本来也是打原神的，后来因为一个人放弃了那游戏。虽然幻塔不能说是特别好，但还有进步的空间。怎么说呢，玩到后面尽管左下角的公屏刷新各种信息，幻塔对目前的我来说还是一款如同原神的单机游戏，为了逃避某个事实的游戏。,2022年2月4日,(9)
白鸦伊然,众所周知苏州幻塔有限公司是家音乐公司,2022年2月4日,(3)
九重雪兔,原神给换它提供了那么好的例子，它还能做成这样，真的谈不上进步,2022年2月4日,(3)
九重雪兔,所以原神是什么？,2022年2月4日,(1)
SDINI,想玩这游戏…但是…要实名认证…,2022年2月4日,(1)
王者情报局小七,"花了半小时爬塔顶 挂机半小时来白鲸岛
留名 3测 星岛1区 马化腾
如今 咸鱼玩家马化腾 还是那熟悉的一区",2022年2月4日,(2)
akyu1884,幻塔顶还有流星雨,2022年2月4日,(1)
Swimming_Cat,白鲸岛上听到的，周围还伴随着烟火，挺美的，有点感动。,2022年2月3日,(5)
王者情报局小七,？幻塔顶？？,2022年2月3日,(0)
黑胡子爱德华,这个游戏最大的问题是剧情表现很差，人物塑造扁平，拟态这个设定反而阻碍了玩家与游戏角色的互动，其他地方倒是可圈可点(这里不细说)，而且我是真没见到过有哪个游戏能把主角和其中一个可操控角色塑造的这么讨人厌(就是白伶)，以至于剧情打到后面自己捏的对自己xp的主角我都快看不下去了[多多瞌睡],2022年2月3日,(4)
头像是千草荠哦,剧情生硬（我来都行的那种）、建模粗糙、缺少摩擦力载具缺惯性，但我就是喜欢这个游戏，缺点有许多，但我就是喜欢,2022年2月3日,(2)
可爱喵咪套装,星岛和这首歌都有一种治愈的感觉。很多人都在骂幻塔的时候，我在海嘉德顶看着捏的角色伸着懒腰，旁边响起这首歌的伴奏，心里就已经决定玩下去了。,2022年2月3日,(14)
雨爱912,[多多捂脸]真就用脚做游戏，用心做音乐,2022年2月3日,(2)
宜烨,幻塔顶，海嘉德塔顶，白鲸岛烟花都会有这首歌，给不知道的玩家说一声，前两个地方是可以有个金补给箱，拿两个头像框,2022年2月3日,(4)
别顶我号,我是在今天才听到这首曲子的 烟花很好看 要是那个人还会来陪着我看就更好了,2022年2月3日,(0)
苏梓儿丶,今天才拾起白鲸岛任务做一做，没做完就听到了这首歌，忍不住来搜了一下，很好听。虽然爆率跟机制不当人，但我还是喜欢这个游戏，喜欢里面认识的小伙伴，喜欢那些人物,2022年2月2日,(5)
小橙爱听,你确定不是晚上七点？而是中午12点？,2022年2月2日,(0)
太子要不活,白鲸岛—烟火,2022年2月2日,(0)
-小宇n,就是 不用怀疑 没有主见的人 永远走在为了别人而干什么的主线上 况且我也不认为艾达之子就是错误的 海嘉德有时候给人一种高高在上的感觉,2022年2月2日,(0)
-小宇n,希望幻塔能对得起这首主题曲,2022年2月2日,(0)
雪人Snowman_,曲扬老师太厉害了!!!,2022年2月2日,(0)
Acficucucjc,妈耶你可算入专辑了,2022年2月1日,(1)
不平77,惊艳到了,2022年2月1日,(0)
themusic只应天上有,不说别的，当烟花绽放、曲子响起，这一刻，它真的不输单机大型JRPG,2022年2月1日,(4)
混元形意太极第三代掌门人马保国,不敢来的话把你的uid放这，你不是很嚣张吗？,2022年2月1日,(0)
-赞美朝阳花-,这歌挺好听的,2022年2月1日,(1)
虎皮兔酱,幻塔这歌是真的美，真的好听，游戏是真的拉,2022年2月1日,(1)
来自星空下的祈祷,在白鲸岛放烟花听到的 或许在这一刻 幻塔是最好玩的游戏,2022年2月1日,(1)
u-Chaosraider98,星岛24，晓月依稀留名在此，白鲸岛上的烟花，也很不错,2022年2月1日,(1)
本蒋爱吃西瓜,今天0点新年 我记得白鲸岛有烟花 我独自一人来到白鲸岛 此刻烟花绽放 这首歌响起 拟态是梅丽尔 我就安静的站在那里看着烟花 听着这首歌 “消散了” 梅里尔周围漂浮的结晶 那美丽的烟花 这首背景歌 好美 此刻的一切真的很美 新年快乐 幻塔 新年快乐梅丽尔,2022年2月1日,(4)
Z一S一H,"星岛23
AIzsh
留名",2022年2月1日,(3)
不被知晓的明天,这是共鸣吗？如果我没猜错的话是7点半这音乐开始响起来的，当时我也不知道干嘛了，任务也做完了，也刚好在鲸鱼岛，然后不知道怎么的突然放烟花了，音乐就想起来了，默默的就听入神了感觉想起很多事有点感伤的感觉唉,2022年1月31日,(8)
妆台画眉浅,悯雨岛HT－01 妖海丶钟离,2022年1月31日,(2)
妆台画眉浅,有种听尼尔纪元主题曲的感觉,2022年1月31日,(2)
贩卖月黑风高,红石柱2区，id 蝶舞花,2022年1月31日,(1)
轻井泽惠_sszV,班吉斯17伊雷娜的老公留名,2022年1月31日,(1)
Cplanetes,白鲸岛上新年的烟火，倒也不赖,2022年1月31日,(1)
李铭瑄同学,白鲸岛 到了夜晚 烟花燃放 音乐响起 氛围真的太棒了,2022年1月31日,(2)
辉辉会R闪-,幻塔yyds,2022年1月31日,(0)
蝉-仙,悯雨岛一区神衣留名[多多可怜],2022年1月31日,(0)
唯有你值得_,这首歌是幻塔给我唯一的感动,2022年1月31日,(4)
高兴的时候就飞起来,希望幻塔不要整这些花里胡哨的东西了……,2022年1月31日,(1)
总积分787,悯雨岛3 Star蕾,2022年1月31日,(0)
帐号已注销,看烟火的时候突然响起音乐，说实话，挺感动的,2022年1月31日,(0)
豫A水泥工,一个人看烟花听歌真的很有感觉💧,2022年1月31日,(1)
金发小孩勿入红魔馆,等那么久去游乐场看烟花真的值得,2022年1月30日,(0)
藤见雪那,客人呀 你来看哈娜了吗?,2022年1月30日,(6)
小手冰凉-W,留印,2022年1月30日,(1)
长歌晚屿,我在白鲸岛逗留的时候突然响起了这首BGM..整个人顿时被吸引了，就一直站在那静静听完了这首歌，很震撼,2022年1月30日,(1)
菈芘丝,在白鲸岛放烟花听这首歌可以说是玩幻塔不能没做过的事了,2022年1月30日,(0)
烽火作红妆丶,来了,2022年1月30日,(0)
贩卖月黑风高,黑核都出乌丸，一直出了好多金，原神两个都是保底，一个厕纸一个七七，虽说运气问题，但，幻塔永存,2022年1月30日,(5)
不氪_ZYSq,歌真的不错,2022年1月30日,(0)
灰烬之光,这个故事会不会其实是夏大佐和莎莉的故事，我们玩家只是旁观者、线索、工具人呢,2022年1月30日,(0)
巴拉克之怒,好家伙，终于让我找到这首歌了，在白鲸岛放烟花的时候听到真是惊为天人,2022年1月30日,(1)
萧声独奏,太强了！,2022年1月30日,(0)
KeiMo_,幻塔让人又爱又恨这音乐真好听，嘿嘿嘿,2022年1月30日,(0)
astratto,又出现了，拉胯怪,2022年1月29日,(2)
98Degrees1703,感觉幻塔有些细节拿捏得比整体好[多多笑哭],2022年1月29日,(1)
安央丶,那天抓娃娃，看到这个烟花居然又能接了？一脸疑惑以为又是bug，就打算接了做完看看能整什么幺蛾子，然后做完任务烟花绽放 bgm响起，我人傻了………呆呆听了三分钟，这一刻，我真的爱上这款游戏,2022年1月29日,(15)
真叶Yoki,听的歌少，确实眼界小，没办法,2022年1月29日,(0)
斯宾克斯VON,白鲸岛放烟花的时候被这首歌惊艳到了,2022年1月29日,(34)
星河凯森,这是我玩幻塔唯一一次觉得这么放松啊,2022年1月29日,(0)
入坑吧,白鲸岛yyds,2022年1月29日,(4)
地獄_BC96,我快听哭了，我就傻傻的在哪里听了半个小时,2022年1月29日,(3)
地獄_BC96,在白鲸岛听到的，再加上烟花，真的好美好美，爱了爱了，幻塔永存！！,2022年1月29日,(7)
R灬xyzZ,时间：2022.1.29凌晨12点，听到这首歌的时候真的非常的感动，任务可以反复做好评，幻塔也不是做不出让人惊艳的东西，希望幻塔越来越好！,2022年1月29日,(6)
一緒171225,你可以去爬下幻塔，在爬的时候只有风声相伴，没有什么音乐。但当你登顶的时候，这首歌会突然响起，再加上天边飘来的流星雨，瞬间让人感觉十分感动。,2022年1月29日,(1)
西格玛勒斯,白鲸岛的烟花绽放了,2022年1月28日,(2)
尘白第一深情,干翻原神，幻塔永存！,2022年1月28日,(5)
凛0123,在白鲸岛看烟花听到的歌，感觉好梦幻，好好听啊,2022年1月28日,(12)
XuYuClint,幻塔白鲸岛烟花任务的背景音乐，配合着这首歌的旋律，烟火在空中绽放，一组烟花表演，一首歌，都显得那么短暂，但却是这场如此不完美的旅行中，唯一乐意停下脚步欣赏的几分钟，也许现实并不完美，但是只要有希望，我们就拥有了前往未来的信心和动力，幻塔，加油！,2022年1月28日,(187)
1f0n7y,这首歌太赞了,2022年1月28日,(2)
晞甯1802,听到这首歌直接去搜居然搜不到，要在后面加个幻塔就搜到了，塔塔加油,2022年1月28日,(2)
比奇堡智多星_,我是刚做完克拉瑞尔的任务刚要转身走然后后面忽然放的烟花真的和剧情很衔接阴霾中的点点星光，这种巧合真的很戏剧希望越来越好吧,2022年1月28日,(3)
haste1,幻塔加油！,2022年1月28日,(2)
Sakuya_haruka,今天挂在白鲸岛的帐篷门口，突然听到一首陌生的歌，但是调子却异常的熟悉，切回来才发现白鲸岛在边放烟花边放这首曲子，加油啊！幻宝！,2022年1月28日,(9)
串串cc-,烟花做的好好好😘😘,2022年1月27日,(0)
深海夏沫,幻塔玩家到此一游,2022年1月27日,(0)
冬眠的熊zzz,真厉害不仅官方动态和视频底下热评全被某群体霸占就连BGM也不放过😫,2022年1月27日,(19)
冬眠的熊zzz,泽野小鬼真是哪都有😅,2022年1月27日,(0)
冬眠的熊zzz,当他说出这个up的时候就已经不用理他了😅,2022年1月27日,(1)
冬眠的熊zzz,这游戏玩到现在只能用鸡肋来形容了[多多难过],2022年1月27日,(0)
VirtualWar,红石柱1 卢梭,2022年1月27日,(1)
明天见ai,火前留名,2022年1月27日,(0)
leoooo咸蛋超人,其实应该是像现在游戏任务显示的:“未完待续……”,2022年1月27日,(5)
妃霄,在白鲸岛听这歌感觉这游戏已经完结了。？,2022年1月27日,(12)
冬日守祈愿,昨天带女鹅去白鲸岛玩旋转木马听到的 烟花也是真的好看,2022年1月27日,(5)
Fantasy_xxxx19,白鲸岛旋转木马旁边听见的,2022年1月27日,(4)
leoooo咸蛋超人,"时间2022年1月27，白月魁版本更新当天，我只是想着12点上线抽一波白老板。正好下线前就在白鲸岛，当时我还从冰箱里拿了一根冰棒叼在嘴里，完全没注意游戏，这时候突然白鲸岛上空就升起了烟花，我就这么静静地看着烟火升空，然后绽放，背景就响起来这首歌。
突然有一阵感动涌上心头，我喜欢幻塔",2022年1月27日,(224)
钴__蓝,我也是！！！我就是看烟花听到主题曲发现挺好听了就来搜了！！！,2022年1月27日,(3)
西米露呀哈,来白鲸岛看烟花 有这首歌 星岛一 id:惊奇队长 前来留名,2022年1月27日,(19)
她梦到月亮了吗,真的爱,2022年1月27日,(0)
ky见一个打一个,好听,2022年1月27日,(0)
tuituipipi,冲你这首歌，赏你一个648吧[多多大笑],2022年1月26日,(0)
Angel丶守护,红石柱01，ID:心如三月，什么事情都有个过程，我们不能片面的去说谁（某神）好谁不好，国产游戏能做到这样实属不易，有进步也有缺陷，当我站在白鲸岛上看到烟花升起并伴随着音乐响起的时候，不也有让人惊艳的地方么，希望都能继续成长，支持幻塔！,2022年1月26日,(2)
一號運動員,这歌是真的绝了，把人物站在白鲸岛上去休息了一会儿，然后再回来一看发现已经晚上了，天上在放着烟花，游戏内响起这首歌….,2022年1月26日,(3)
道白相思泪,游戏神曲,2022年1月26日,(1)
可可托克,烟花任务做完了，烟花跟音乐，体验感爆棚,2022年1月26日,(2)
琴里_AjYO,我也刚看了 被震撼到 我刚刚还在做任务 简直眼泪都快留下来,2022年1月26日,(0)
琴里_AjYO,永远支持幻塔,2022年1月26日,(2)
_Grass_,白鲸岛看烟花报道！,2022年1月26日,(9)
Mossical,有一说一，今天第一次白鲸岛听到这个曲子，确实好听，第一次在幻塔里有了感动的感觉,2022年1月26日,(9)
-K-11,刚刚打完所有剧情听到了这首歌,2022年1月26日,(0)
n70点用没有,今天早上把主线任务做完，夏佐在外漂流，莎莉重伤刚好，现实中家里老人也被身体恢复的很好，后天就可以出院了，可以回家过年，11点重上游戏，出来在白鲸岛刚好赶上烟火大会，这首歌响起瞬间将我治愈了。没有什么坎是过不去的，不是么？,2022年1月26日,(20)
花祭hurt,笑死，张口就来，我两游戏都玩过，ys开服玩家，别废话直接报uid，我10000开头的捏🤗,2022年1月25日,(1)
混元形意太极第三代掌门人马保国,云就别瞎发言了,2022年1月25日,(0)
Morgan_one,确实啊，地图中心的幻塔遗迹满满的尼尔废墟都市的即视感，确实有一种末世感了，不过那块太小了，地图背景音也真的很棒,2022年1月25日,(0)
如假包换的Mikasa,原神55级玩家前来报道！,2022年1月24日,(3)
尼古丁_真,这歌挺有nier那味，我还以为完美请了monaca配乐,2022年1月24日,(4)
彡笙丶歌丿,啧啧啧，怎么有人听句实话也能急呢，是怎么回事呢,2022年1月24日,(2)
彡笙丶歌丿,嗯，原神要过多少年才没落，你塔一个月就凉了，我们幻塔可太nb辣,2022年1月24日,(7)
嘿嘿爱笑的小张,这首歌响起的时候是那个烟花的任务，当时真的蛮惊艳的，真心希望幻塔这个游戏好起来，加油！《幻塔》很好的一款游戏，剧情很好，音乐很好，打击感也很好，我会一直喜欢，一直玩下去的.,2022年1月23日,(5)
重润QQ返璞归真了,开放自由然后mmo还二次元，这种游戏本身做着难度非常高，国内基本没有谢这种，而幻塔还被赶鸭子上架，没做完就匆匆发布，从体验来看虽然有诸多问题，但不可置疑真的是国产大世界mmo进步，也就完美有钱能这么搞,2022年1月23日,(8)
白井柜子,五年了，希望这个游戏越来越好,2022年1月22日,(2)
槑的守望者,"别的不说，游戏里这首歌响起的时候我正在最高点，烟花绽放的那一科，惊艳了。
红石柱2区，代号二把刀，到此一游！",2022年1月22日,(2)
Mr_wu_4T4I,游戏做的烂是事实呀 ，里面人物很喜欢还有一些绘画倒是很好看,2022年1月21日,(11)
棉花糖与苹果糖,其实你们不玩，何必这么关注这个游戏呢。我也不指望这能竞争得过原神，原神感到危机了给发十连我还高兴呢，我自己也玩不是？何必来引起玩家对立呢？我不是股东，我不是水军，我只是个打游戏的，言尽于此。,2022年1月21日,(0)
棉花糖与苹果糖,你觉得一路玩米哈游游戏过来的我，对于米哈游的态度和信任又是多少呢，试问你在玩原神之前接触过崩崩，崩崩崩没有呢，作为一个从崩二就开始玩米家游戏的我，被策划背刺次数可是数不胜数呢，还有米家经典装死的运营态度就不用互相对比了差不多，所以也没必要争了。,2022年1月21日,(0)
棉花糖与苹果糖,既然你不关心，那也没必要在我不带任何有色眼镜的情况下来ky我。,2022年1月21日,(0)
幼刀从雨绫,本人感觉幻塔的主题和这首歌就不搭。。,2022年1月21日,(12)
幼刀从雨绫,老实说 幻塔该补的坑太多了 你家月卡叫moon card？,2022年1月21日,(0)
Yerosius,原神的替补乐团是国际首席，幻塔的替补乐团是亚洲爱乐，好耶，打起来,2022年1月21日,(2)
幼刀从雨绫,开服之前营销和推广疯狂碰瓷原神 结果公会名或者玩家名称和原神有关系的就强制被改了 出那么大的bug 操作还这么恶心 我想说幻塔这个作品本来是无辜的 是资本的推动让它变烂了,2022年1月21日,(1)
幼刀从雨绫,其他观点尚且认同 你这一句话就把原神制作组的努力给概括了？啥叫“不就是做的好一些吗” 那你看看原神有缺点是肯定的 但它凭借实打实的质量 不管是音乐 IP 各种都好 有了不错的口碑 反之看幻塔 直接成了瓜塔和bug塔了,2022年1月21日,(0)
meiyaccc,游戏没有什么可挑剔的，质量在同类游戏中相当出彩，可惜出的太赶，没有做好测试，bug太多了。bug太多结果掩盖了游戏本身内容出彩的地方。,2022年1月21日,(3)
夜殇Charles,红石柱2区，幻夜玫瑰，夜殇Charles，到此一游,2022年1月21日,(2)
-森岛凡高-,歌可以，游戏嘛。。,2022年1月21日,(1)
枫霖羽叶,红石柱1区，Dawn. 到此一游,2022年1月20日,(2)
记住---千寻不要回头哦,我肝疼,2022年1月20日,(1)
霧棲久遠,我对案例的要求不高。类比原神，我在2.1入坑时候，提到过家园放置唱片机的调查问卷建议，现在2.4实装。我提出的boss战增加机制性操作，2.3大骗骗花，就有打小怪收集物品破盾的机制。同理ff14更是，一个mmo游戏，我给客服反馈增加独狼玩法，让我4人副本带3个npc打怪，人家不仅做了，还增加npc好感强度。,2022年1月20日,(0)
霧棲久遠,这家公司在幻塔公测之前，信用值为0，而公测到现在一系列的质量以及运营问题，诚信值信心值为负，那你“相信他能变好”的理论依据是？实例依据是？欢迎你给我列举三条以上的案例。,2022年1月20日,(0)
霧棲久遠,所以你有你的游戏玩法，我有我的游戏体验。在我眼里我玩游戏就是去享受我列举的那些。你也可以享受你列举的优点，我不关心而已。而且论打击感，别说幻塔打击感甚至不如魔兽世界战士拿长柄砍怪，如果你喜欢，那你就坚持，只是我列举的问题依旧还在。,2022年1月20日,(0)
半杯柠檬水不酸,好听啊,2022年1月20日,(1)
Yerosius,别这么说，游戏内容虽然拉胯但音乐还是不错的，而且曲老师和陈老师是朋友，你伤害任何一方肯定都不好受,2022年1月19日,(3)
SakuragiMizuha,我主页播客有官网的伴奏版捏,2022年1月19日,(2)
SakuragiMizuha,懒得评论233,2022年1月19日,(0)
芙萤呐,原神飘是因为它有实力，幻塔飘是因为它羡慕嫉妒恨，我曾满怀期待的下载预测幻塔还抢到了内测资格了，当时给我开心的真的说不上来的那种感觉，我从来没有抢到过内测游戏的名额，然后内测体验不怎么样，我寻思着正式测试会好很多吧，结果到现在大失所望，原神现在多国玩家喜欢，中央点名表扬，这已经赢了,2022年1月19日,(2)
高兴的时候就飞起来,有一说一，歌不错,2022年1月18日,(1)
萝莉控有错吗,别人说歌，你说武器系统，不审题的,2022年1月18日,(1)
拾語柒,这歌确实好听，为啥这么少的评论嘞,2022年1月17日,(1)
KBLVCG,在烟花任务里真的好听啊,2022年1月17日,(0)
sakiiii_Ln,白鲸岛烟花配上这首歌真是绝了,2022年1月17日,(3)
花满蹊_hVog,这个是白鲸岛烟花的原曲吧,2022年1月17日,(1)
白井柜子,因为爱 所以爱,2022年1月17日,(1)
OSPOI,这开放世界元素还弱呀，哦，你刚进游戏就删了。你是对的,2022年1月17日,(8)
Leper_,他宣传说是开放世界游戏，但是开放世界元素太弱了。美术，玩法，地图设计上也没有什么特点。,2022年1月17日,(1)
OSPOI,一个小时退游，很多3A都可以这么喷。没意思，尤其是mmo满级才是开始,2022年1月17日,(6)
帐号已注销,爹！,2022年1月17日,(1)
用户6395588096,更希望这些好听的音乐也能火起来,2022年1月17日,(7)
末日寒冬的一束光,ID 时光情书,2022年1月17日,(0)
末日寒冬的一束光,我希望这款游戏好好运营，从公测到现在很开心，在世界喊人一起打boss,2022年1月17日,(2)
末日寒冬的一束光,只有自己爬上去才有吗,2022年1月17日,(3)
末日寒冬的一束光,渠道服，红石柱18，有一起在这个区的吗，幻塔加油，越来越好，很喜欢这个游戏，只是你能够改一下男角的动作吗，好尬,2022年1月17日,(1)
韩立p_q,海嘉德14，农批007，一起玩的dd,2022年1月17日,(1)
生有涯-,哈哈哈确实,2022年1月17日,(0)
糖酱果,初始章结束，期待帷幕拉开，星9留。,2022年1月17日,(1)
琴心复三叠,星岛11，ID灰之魔女伊蕾娜，留念。虽然还有很多不尽人意的地方，但是这游戏确确实实在2021年末给我带来了快乐，以此留念。,2022年1月17日,(5)
杰酱永远滴神er,海嘉德15 Knight留念,2022年1月17日,(1)
哥就是那麽拽,剧情过完了，留在手机吃灰，等待新地图新剧情，再见,2022年1月17日,(1)
w茗记,支持，我原神58，幻塔54,2022年1月17日,(1)
小小盛呀,同区，星岛11拂尘！,2022年1月17日,(0)
Celery_cai,觉得歌很好听，游戏也挺好玩，就这么简单而已,2022年1月17日,(1)
Ice_chunks,幻塔哪哪都不尽人意，但就是玩着上瘾。我只希望幻塔越来越好，不用跟谁比,2022年1月16日,(1)
抽卡别歪,这歌是真好听,2022年1月16日,(1)
花祭hurt,我寻思幻塔优化不是爆杀原神😅，865原神全低稳不了60，幻塔全高基本60,2022年1月16日,(0)
祭于我心,其实去年年底做烟花任务在白鲸岛看烟花绽放的时候突然响起这首歌，鸡皮疙瘩都起来了,2022年1月16日,(7)
胖才才2009,独自爬塔，准备登顶的时候，就是这首bgm突然响起来，无法表达自我了在塔顶拍了几张照片后，竟然还有流星,2022年1月16日,(4)
该_账_号_已_注_销,真好听,2022年1月16日,(3)
Renevoxel,星13咸鱼路过，如果以后主线像今天这样，还是值得期待的，希望幻塔能用心做游戏,2022年1月16日,(1)
CobainCo,白鲸岛对吧,2022年1月16日,(6)
陈平安陈平安,纳维亚四区 疾风剑豪亚索,2022年1月16日,(2)
三七-XXl,官方的问题关游戏啥事,2022年1月16日,(6)
混元形意太极第三代掌门人马保国,经典官方主动找茬后玩家各玩各的,2022年1月16日,(1)
英王乔治二世,今天的主线我吹爆！幻塔顶上有这首歌的伴奏，晚上还有流星雨！,2022年1月16日,(11)
U的面包房,希望我们塔塔的后续剧情和音乐都和meant to be和终章Boss战一样高质量 同意的点赞,2022年1月16日,(4)
U的面包房,我也觉得幻塔的剧情演出效果最好重做下 要不真的可惜这游戏了。终章的boss战我觉得才配得上,2022年1月16日,(1)
下雨天可乐与曼托斯更配哦,兄弟，我夜落啊，咱一个公会的,2022年1月16日,(1)
超级无敌宇宙航,星岛11 3.2小c 拓荒街溜子,2022年1月16日,(0)
超级无敌宇宙航,来了，❤️,2022年1月16日,(1)
下雨天可乐与曼托斯更配哦,今天剧情还可以，希望下个大陆剧情好好做，bug少点，玩还是能玩下去的，星岛11奶妈路过,2022年1月16日,(6)
静染萧曦,"盛极必衰，事物发展的过程而已，任何事物都有他的起始，繁荣，衰败。所以，就算原神，也迟早有没落的一天。所以，网络上的喷子们，多学习点知识，不要只会打游戏，而不会从一个事物中去感受这个世界。
——来自一个普通高中生",2022年1月16日,(3)
静染萧曦,没有垃圾的游戏，只有垃圾的玩家。再过多少年之后，原神也会没落。事物的发展是个过程，你没有学过哲学吧。,2022年1月16日,(42)
静染萧曦,没错，战双是真的没的说,2022年1月16日,(0)
EventuallyFade,感觉莎莉妹妹会是刀啊,2022年1月16日,(1)
山野弦人,幻塔不是抄的塞尔达么,2022年1月15日,(0)
荷叶qwq荷葉,bug是一直有，但是也一直在听取玩家的意见一直在进步,2022年1月15日,(2)
荷叶qwq荷葉,除了很好玩，其他都未来可期,2022年1月15日,(7)
三七-XXl,我并没有说原神不好，我也没资格说，但你们一味的贬低幻塔就很好吗？,2022年1月15日,(14)
hliu_pnEj,幻p,2022年1月15日,(1)
懂我d不言,幻塔这首歌真不错,2022年1月15日,(1)
星野爱Hoshino-Ai,白鲸岛放烟花时的bgm就是这首歌，第一次看很震撼。,2022年1月14日,(0)
帅帅_rNQq,能来这儿的，都是喜欢这首歌的吧,2022年1月14日,(3)
小鸟游未来之星空,欺负一个16年的游戏，这样真的好吗？,2022年1月14日,(0)
猫咪徒然帐16,难得这里能清净，却还是有些被大御神抛弃的杂鱼，原神59，幻塔53，只是希望能各玩各的，游戏不就是拿来娱乐的，原神拿奖了就跟着沾光还是高人一等了，b站那地方已经放弃了,2022年1月14日,(15)
Sunflower_VIVA,瓜🍉游属实了，每天新发现的bug都是一大乐子,2022年1月13日,(0)
kiss-苏苏a,变心是本能，但忠诚是选择，心动不是爱情，心定才是。,2022年1月13日,(3)
叉刀口口,爬上幻塔最高点的时候，bgm是这个的纯音版本，真的贼有感觉,2022年1月13日,(6)
叉刀口口,八个蛋一堆造谣，你要是真信那我只能顺从🤔,2022年1月13日,(4)
叉刀口口,亚夏幻塔爬上去真的感觉很棒，尤其是bgm响起来的时候,2022年1月13日,(13)
悲怜愚人,歌是好歌，游戏有点一言难尽,2022年1月13日,(3)
三七-XXl,我说他在进步有错吗,2022年1月13日,(5)
愛___xX,电脑120帧起飞,2022年1月13日,(0)
脆皮鸡肉,只有op才觉得不好听,2022年1月12日,(6)
minion170830,好听,2022年1月12日,(1)
KTMERCY,有一点点像尼尔的主题曲耶 准备做个穿插混剪,2022年1月11日,(5)
江坂站台,发家致富全靠维护.,2022年1月11日,(5)
若被温柔所包围,我觉得不像。,2022年1月10日,(0)
轩墨小宝宝,晚上7点在白鲸岛，边看烟花边听歌，满足了,2022年1月10日,(14)
Hank017,好听哭了焯,2022年1月10日,(4)
梦洛凋零,什么op？,2022年1月9日,(2)
zlb66666,第一次听到这个还是在星岛踩石头，刚好是晚上，真的就特意停下来看着天空等这首歌结束，那一瞬间真的有想象中的mmorpg的味道了。,2022年1月9日,(3)
三七-XXl,现在幻塔已经修复的很好了，哪个游戏还不需要一个进步的过程呢,2022年1月9日,(6)
